Wall time,Step,Value
1700493415.4230046,105199,-33.758148193359375
1700493448.929295,105299,-32.903900146484375
1700493463.523613,105349,-33.45610427856445
1700493783.5952094,105499,-33.51884460449219
1700493808.5051906,105599,-32.416080474853516
1700493859.4473248,105799,-32.220176696777344
1700493897.1432962,105949,-32.34219741821289
1700493922.3355176,106049,-32.021392822265625
1700493947.6058965,106149,-33.93538284301758
1700493960.1930685,106199,-32.29070281982422
1700494023.2274978,106449,-33.72630310058594
1700494073.670884,106649,-31.35027313232422
1700494086.3131793,106699,-31.217464447021484
1700494098.9467702,106749,-31.511323928833008
1700494149.456057,106949,-32.801692962646484
1700494162.1039653,106999,-33.75708770751953
1700494187.361124,107099,-33.562110900878906
1700494199.927008,107149,-32.23279571533203
1700494225.171545,107249,-32.44854736328125
1700494237.7891674,107299,-33.99338150024414
1700494250.4058871,107349,-33.123443603515625
1700494275.6154635,107449,-33.05378341674805
1700494288.2340524,107499,-32.92634201049805
1700494313.4772608,107599,-33.659236907958984
1700494376.9829998,107849,-32.194705963134766
1700494389.7803876,107899,-33.73094940185547
1700494465.8351061,108199,-32.91734313964844
1700494478.520388,108249,-32.55933380126953
1700494491.1828473,108299,-33.29961395263672
1700494541.9431767,108499,-32.95376205444336
1700494567.2770011,108599,-33.70370864868164
1700494592.63012,108699,-32.69407653808594
1700494643.2784128,108899,-33.15971755981445
1700495047.7911522,109399,-34.249908447265625
1700495073.2929265,109499,-33.55565643310547
1700495098.7577834,109599,-33.07439422607422
1700495111.3205085,109649,-32.83453369140625
1700495162.3695586,109849,-33.5133056640625
1700495187.9077845,109949,-33.05430603027344
1700495200.7695365,109999,-33.538330078125
1700495213.6295435,110049,-32.94769287109375
1700495251.6395288,110199,-33.02811050415039
1700495302.2729292,110399,-33.18498229980469
1700495352.98052,110599,-34.2961540222168
1700495391.1925914,110749,-33.21255111694336
1700495517.9535706,111249,-34.07090759277344
1700495530.6882179,111299,-33.408016204833984
1700495581.6508214,111499,-32.41219711303711
1700495607.1099339,111599,-33.049015045166016
1700495645.3637755,111749,-32.24447250366211
1700495670.6285567,111849,-33.94328689575195
1700495683.3943603,111899,-31.91254425048828
1700495708.9289546,111999,-32.28480529785156
1700495721.7038603,112049,-32.945526123046875
1700495734.4926426,112099,-32.5897216796875
1700495746.9994922,112149,-33.61248016357422
1700495772.4865594,112249,-33.4886360168457
1700495797.4146988,112349,-32.78762435913086
1700495810.1195316,112399,-31.1391544342041
1700495860.955922,112599,-33.703575134277344
1700495873.662659,112649,-33.181331634521484
1700495899.0474222,112749,-32.90472412109375
1700495937.2154007,112899,-33.27375793457031
1700496000.2406375,113149,-33.015445709228516
1700496430.6533086,113749,-34.613948822021484
1700496481.2312348,113949,-35.38743209838867
1700496519.6113763,114099,-34.150238037109375
1700496583.6760259,114349,-31.37035369873047
1700496609.2762127,114449,-34.128204345703125
1700496647.6904693,114599,-32.90147018432617
1700496724.1738384,114899,-32.390628814697266
1700496736.8941028,114949,-33.25613784790039
1700496762.3208396,115049,-33.06913757324219
1700496800.5016549,115199,-33.021087646484375
1700496838.4752684,115349,-33.29499816894531
1700496851.1061687,115399,-32.385955810546875
1700496863.667727,115449,-33.231590270996094
1700496978.3911371,115899,-32.81980895996094
1700496991.3601754,115949,-34.764434814453125
1700497003.960032,115999,-32.0106315612793
1700497016.4850936,116049,-32.63581085205078
1700497041.791913,116149,-33.00486755371094
1700497067.4031746,116249,-32.546485900878906
1700497105.5352044,116399,-32.47251892089844
1700497194.4711711,116749,-33.45830535888672
1700497207.097124,116799,-33.98023986816406
1700497219.7801385,116849,-31.321603775024414
1700497232.4233556,116899,-33.19780349731445
1700497611.8110723,117299,-33.628726959228516
1700497726.3225076,117749,-33.19477844238281
1700497789.9484756,117999,-34.00006103515625
1700497891.9094777,118399,-32.80289077758789
1700497904.615366,118449,-32.4801025390625
1700497942.748669,118599,-33.27408218383789
1700497993.5804374,118799,-33.384376525878906
